Region,Account,Time,User,CallerIP,ErrorCode,Service,EventName,Resource,SuspiciousCIDRs,PublicIP
us-east-1,696969696969,2025-03-03 20:22:25-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-081ced9e6fe58a59f,,
us-east-1,696969696969,2025-03-03 20:22:22-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-064fd728a0d3397f2,,
us-east-1,696969696969,2025-03-03 20:22:21-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-064fd728a0d3397f2,,
us-east-1,696969696969,2025-03-03 20:22:21-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-064fd728a0d3397f2,,
us-east-1,696969696969,2025-03-03 20:22:21-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-064fd728a0d3397f2,,
us-east-1,696969696969,2025-03-03 20:22:20-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-064fd728a0d3397f2,,
us-east-1,696969696969,2025-03-03 20:22:20-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-000b5f12e91c2f447,,
us-east-1,696969696969,2025-03-03 20:22:20-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-000b5f12e91c2f447,,
us-east-1,696969696969,2025-03-03 20:22:20-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-000b5f12e91c2f447,,
us-east-1,696969696969,2025-03-03 20:22:20-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-000b5f12e91c2f447,,
us-east-1,696969696969,2025-03-03 20:22:19-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-000b5f12e91c2f447,,
us-east-1,696969696969,2025-03-03 20:22:15-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-05b2fc511aa8ebfb9,,
us-east-1,696969696969,2025-03-03 20:22:15-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-05b2fc511aa8ebfb9,,
us-east-1,696969696969,2025-03-03 20:22:14-07:00,1741058534460155481,eks.amazonaws.com,None,ec2,CreateTags,i-05b2fc511aa8ebfb9,,
us-east-1,696969696969,2025-03-03 20:09:58-07:00,AmazonEKS,eks.amazonaws.com,None,ec2,CreateTags,sg-0231761aed919b017,,
us-east-1,696969696969,2025-03-03 20:08:58-07:00,BobtheUser,69.69.69.69,None,ec2,CreateTags,acl-07de888f825c5c546,,
us-east-1,696969696969,2025-03-03 20:08:57-07:00,BobtheUser,69.69.69.69,None,ec2,CreateTags,rtb-005c91fdb14825370,,
us-east-1,696969696969,2025-03-03 20:08:57-07:00,BobtheUser,69.69.69.69,None,ec2,CreateTags,sg-0cca3e85a1bf349b1,,
us-east-1,696969696969,2025-03-03 20:08:44-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpc,vpc-08983bd2c3e163d4d,10.0.0.0/16,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0b372612def131454,vpce-01f932e1e1373f8c4,sg-077486ae7b6d10ef5,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0f5c7a21c6a0b6676,vpce-0b72c9bd936cd02e9,sg-0319b6ae56a7a2634,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0bacc4d796fedec7a,vpce-0c469d88bf3f536d2,sg-01208a97b2480e5b7,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0951cc9b4cbbed7a9,vpce-094af3a9e9ffe3ad5,sg-0b92f2fb1f1b66487,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-07c0794f8b927b49f,vpce-055c3a3fcee00761e,sg-0bde07006606c9a35,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0cb6b4267dd8ba403,vpce-0cc579fe5fc4dfa4e,sg-0c01b8ef96100e336,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-05122b4b9125279a2,vpce-07ac4ff8d296d93a6,sg-05eeaf36a33b132e3,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:10:18-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0c6e7843cfb6846e6,vpce-07f8375e395339c89,sg-0857012fa94df134d,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-09c425bc092e38d08,vpce-0b76deeb8b5b69e32,sg-0ff22aa06c6591e60,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-04d68ba00615ff23e,vpce-0102bab7040b21713,sg-0fb0a51acd05b1c4d,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0591483c936ceea77,vpce-0a029155dc68b4690,sg-0558cd5836a7e4bdf,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-06c378458e732e3ea,vpce-0a8374680ef6b17f0,sg-044894294b883447b,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-08682a57492383e9e,vpce-0e868398ce2e60f22,sg-0b14afb1b5bf82d15,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-006a88fd3253093aa,vpce-0f35e0ea3984fa034,sg-013634ebe2cf1c337,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-0d2d65b728561df24,vpce-0eb3b036316f0aeb7,sg-002e0113055f3e6c9,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:36-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,eni-00494a004d6bd21bd,vpce-0a2b94bed7c8aeda5,sg-0461de233af796a83,subnet-061b941ef0d4d57d4",,
us-east-1,696969696969,2025-03-03 20:09:05-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,rtb-0f6e437ae44dcc59d,vpce-0d0567ecc987d2981",,
us-east-1,696969696969,2025-03-03 20:09:05-07:00,BobtheUser,69.69.69.69,None,ec2,CreateVpcEndpoint,"vpc-08983bd2c3e163d4d,rtb-0f6e437ae44dcc59d,vpce-0c4dee918cc6fb4ef",,
us-east-1,696969696969,2025-03-03 20:41:54-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteInternetGateway,igw-0ff9e0eeb55dc1cce,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteNatGateway,nat-04d94f9aced0df939,,
us-east-1,696969696969,2025-03-03 20:08:57-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteNetworkAclEntry,acl-07de888f825c5c546,,
us-east-1,696969696969,2025-03-03 20:08:57-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteNetworkAclEntry,acl-07de888f825c5c546,,
us-east-1,696969696969,2025-03-03 20:44:01-07:00,AmazonEKS,eks.amazonaws.com,None,ec2,DeleteNetworkInterface,eni-0ced951df7c5ae715,,
us-east-1,696969696969,2025-03-03 20:43:53-07:00,AmazonEKS,eks.amazonaws.com,None,ec2,DeleteNetworkInterface,eni-0e8372125ea0a5579,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteRoute,rtb-03b76d114f7761326,0.0.0.0/0,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteRoute,rtb-0f6e437ae44dcc59d,0.0.0.0/0,
us-east-1,696969696969,2025-03-03 20:45:41-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteRouteTable,rtb-0f6e437ae44dcc59d,,
us-east-1,696969696969,2025-03-03 20:40:53-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteRouteTable,rtb-03b76d114f7761326,,
us-east-1,696969696969,2025-03-03 20:48:14-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-01208a97b2480e5b7,,
us-east-1,696969696969,2025-03-03 20:48:14-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0b92f2fb1f1b66487,,
us-east-1,696969696969,2025-03-03 20:48:14-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-041fc5400f28b4190,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0319b6ae56a7a2634,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0b14afb1b5bf82d15,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-094551ce4172f913f,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0de2c18b6ace50e2a,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0ff22aa06c6591e60,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-059d942c7b5e7d179,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-077486ae7b6d10ef5,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0558cd5836a7e4bdf,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0461de233af796a83,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-08b2d595ecac2c1d0,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0bde07006606c9a35,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0857012fa94df134d,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0c82946a383f54ee4,,
us-east-1,696969696969,2025-03-03 20:48:13-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0c01b8ef96100e336,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0910c0b6079236c14,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-044894294b883447b,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0afc3b289b74e6060,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0801c7991a5a1bf26,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-08e17cb9280d5d464,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0bb1b24c464e2cd22,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0285e02cb97fcf580,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-06f905839f05d6610,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0fb0a51acd05b1c4d,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-03fed839e72b72748,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0058aa0d196c334f9,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-002e0113055f3e6c9,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0f3836c03e6604ed6,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-013634ebe2cf1c337,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-05eeaf36a33b132e3,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-0cb7e811b4f485576,,
us-east-1,696969696969,2025-03-03 20:48:12-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSecurityGroup,sg-00881c34627b8e6e8,,
us-east-1,696969696969,2025-03-03 20:44:04-07:00,AmazonEKS,eks.amazonaws.com,None,ec2,DeleteSecurityGroup,sg-0231761aed919b017,,
us-east-1,696969696969,2025-03-03 20:48:07-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-0db7e7b29a20ae57c,,
us-east-1,696969696969,2025-03-03 20:48:05-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-061b941ef0d4d57d4,,
us-east-1,696969696969,2025-03-03 20:48:03-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-081a6a5b0d1935f60,,
us-east-1,696969696969,2025-03-03 20:48:02-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-019a54969a40a1552,,
us-east-1,696969696969,2025-03-03 20:47:54-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-00bf313021c85a412,,
us-east-1,696969696969,2025-03-03 20:47:45-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-06aa7ee4c0ed2dee9,,
us-east-1,696969696969,2025-03-03 20:41:54-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-08f6619a92000b91c,,
us-east-1,696969696969,2025-03-03 20:41:54-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteSubnet,subnet-0623e098938fded2c,,
us-east-1,696969696969,2025-03-03 20:48:14-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpc,vpc-08983bd2c3e163d4d,,
us-east-1,696969696969,2025-03-03 20:45:21-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0b72c9bd936cd02e9,,
us-east-1,696969696969,2025-03-03 20:45:11-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-07f8375e395339c89,,
us-east-1,696969696969,2025-03-03 20:45:11-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-055c3a3fcee00761e,,
us-east-1,696969696969,2025-03-03 20:45:11-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0e868398ce2e60f22,,
us-east-1,696969696969,2025-03-03 20:45:11-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0a8374680ef6b17f0,,
us-east-1,696969696969,2025-03-03 20:45:11-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0102bab7040b21713,,
us-east-1,696969696969,2025-03-03 20:45:11-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-01f932e1e1373f8c4,,
us-east-1,696969696969,2025-03-03 20:43:39-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0b76deeb8b5b69e32,,
us-east-1,696969696969,2025-03-03 20:43:37-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0c469d88bf3f536d2,,
us-east-1,696969696969,2025-03-03 20:43:26-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0c469d88bf3f536d2,,
us-east-1,696969696969,2025-03-03 20:43:24-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0b76deeb8b5b69e32,,
us-east-1,696969696969,2025-03-03 20:43:20-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0c469d88bf3f536d2,,
us-east-1,696969696969,2025-03-03 20:43:19-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0b76deeb8b5b69e32,,
us-east-1,696969696969,2025-03-03 20:43:16-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0c469d88bf3f536d2,,
us-east-1,696969696969,2025-03-03 20:43:16-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0b76deeb8b5b69e32,,
us-east-1,696969696969,2025-03-03 20:43:15-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0c469d88bf3f536d2,,
us-east-1,696969696969,2025-03-03 20:43:14-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,DeleteVpcEndpoints,vpce-0b76deeb8b5b69e32,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0a2b94bed7c8aeda5,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-07ac4ff8d296d93a6,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0eb3b036316f0aeb7,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0c4dee918cc6fb4ef,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0a029155dc68b4690,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0d0567ecc987d2981,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0f35e0ea3984fa034,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-0cc579fe5fc4dfa4e,,
us-east-1,696969696969,2025-03-03 20:43:09-07:00,BobtheUser,69.69.69.69,None,ec2,DeleteVpcEndpoints,vpce-094af3a9e9ffe3ad5,,
us-east-1,696969696969,2025-03-03 20:41:54-07:00,BobtheUser,69.69.69.69,None,ec2,DetachInternetGateway,"vpc-08983bd2c3e163d4d,igw-0ff9e0eeb55dc1cce",,
us-east-1,696969696969,2025-03-03 20:43:54-07:00,AmazonEKS,eks.amazonaws.com,None,ec2,DetachNetworkInterface,eni-attach-04f77b5ea3a14ef9f,,
us-east-1,696969696969,2025-03-03 20:43:50-07:00,AmazonEKS,eks.amazonaws.com,None,ec2,DetachNetworkInterface,eni-attach-06c93de3e28e12c0e,,
us-east-1,696969696969,2025-03-03 20:41:53-07:00,BobtheUser,69.69.69.69,Client.InvalidAssociationID.NotFound,ec2,DisassociateAddress,eipassoc-0f5231c38a449e92f,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-0ff23a3728a7f595a,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-02ea8896ced49ecd5,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-04f053e5a54e4ef0c,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-06a99a8ed2a25d17c,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-0cfdd91205ae81f9f,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-08cacee14c9b14f28,,
us-east-1,696969696969,2025-03-03 20:40:52-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-04ebacb03e8be1620,,
us-east-1,696969696969,2025-03-03 20:40:51-07:00,BobtheUser,69.69.69.69,None,ec2,DisassociateRouteTable,rtbassoc-02e6a7282c2c210d2,,
us-east-1,696969696969,2025-03-03 20:23:16-07:00,i-081ced9e6fe58a59f,10.0.1.66,None,ec2,ModifyNetworkInterfaceAttribute,"eni-03eb96f34ac433cad,sg-00881c34627b8e6e8",,
us-east-1,696969696969,2025-03-03 20:23:12-07:00,i-000b5f12e91c2f447,10.0.2.94,None,ec2,ModifyNetworkInterfaceAttribute,"eni-02435068fe53643cc,sg-0057510424e0999b7",,
us-east-1,696969696969,2025-03-03 20:23:08-07:00,i-064fd728a0d3397f2,10.0.1.97,None,ec2,ModifyNetworkInterfaceAttribute,"eni-047e2a42226c630ae,sg-0057510424e0999b7",,
us-east-1,696969696969,2025-03-03 20:23:04-07:00,i-05b2fc511aa8ebfb9,10.0.2.119,None,ec2,ModifyNetworkInterfaceAttribute,"eni-0623f56a98b91fb2a,sg-00881c34627b8e6e8",,
us-east-1,696969696969,2025-03-03 20:23:04-07:00,i-05b2fc511aa8ebfb9,10.0.2.119,None,ec2,ModifyNetworkInterfaceAttribute,"eni-09900c7090fc32e07,sg-00881c34627b8e6e8",,
us-east-1,696969696969,2025-03-03 20:22:46-07:00,i-081ced9e6fe58a59f,10.0.1.66,None,ec2,ModifyNetworkInterfaceAttribute,"eni-03eb96f34ac433cad,sg-00881c34627b8e6e8",,
us-east-1,696969696969,2025-03-03 20:22:40-07:00,i-064fd728a0d3397f2,10.0.1.97,None,ec2,ModifyNetworkInterfaceAttribute,"eni-047e2a42226c630ae,sg-0057510424e0999b7",,
us-east-1,696969696969,2025-03-03 20:22:38-07:00,i-05b2fc511aa8ebfb9,10.0.2.119,None,ec2,ModifyNetworkInterfaceAttribute,"eni-attach-0ead6108513393def,eni-0623f56a98b91fb2a",,
us-east-1,696969696969,2025-03-03 20:22:38-07:00,i-000b5f12e91c2f447,10.0.2.94,None,ec2,ModifyNetworkInterfaceAttribute,"eni-02435068fe53643cc,sg-0057510424e0999b7",,
us-east-1,696969696969,2025-03-03 20:22:33-07:00,i-05b2fc511aa8ebfb9,10.0.2.119,None,ec2,ModifyNetworkInterfaceAttribute,"eni-09900c7090fc32e07,sg-00881c34627b8e6e8",,
us-east-1,696969696969,2025-03-03 20:08:45-07:00,BobtheUser,69.69.69.69,None,ec2,ModifyVpcAttribute,vpc-08983bd2c3e163d4d,,
us-east-1,696969696969,2025-03-03 20:22:18-07:00,i-081ced9e6fe58a59f,10.0.1.66,None,ssm,RegisterManagedInstance,,,
us-east-1,696969696969,2025-03-03 20:22:13-07:00,i-064fd728a0d3397f2,10.0.1.97,None,ssm,RegisterManagedInstance,,,
us-east-1,696969696969,2025-03-03 20:22:12-07:00,i-000b5f12e91c2f447,10.0.2.94,None,ssm,RegisterManagedInstance,,,
us-east-1,696969696969,2025-03-03 20:22:08-07:00,i-05b2fc511aa8ebfb9,10.0.2.119,None,ssm,RegisterManagedInstance,,,
us-east-1,696969696969,2025-03-03 20:41:54-07:00,BobtheUser,69.69.69.69,None,ec2,ReleaseAddress,eipalloc-0bb695687191e9562,,
us-east-1,696969696969,2025-03-03 20:48:11-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:11-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-00881c34627b8e6e8,,
us-east-1,696969696969,2025-03-03 20:48:11-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:10-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:09-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:09-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-00881c34627b8e6e8,10.0.0.0/8,
us-east-1,696969696969,2025-03-03 20:48:09-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:08-07:00,BobtheUser,69.69.69.69,None,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:07-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:07-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,RevokeSecurityGroupEgress,sg-0057510424e0999b7,,
us-east-1,696969696969,2025-03-03 20:48:07-07:00,BobtheUser,69.69.69.69,Client.RequestLimitExceeded,ec2,RevokeSecurityGroupEgress,sg-00881c34627b8e6e8,,
